Datum,Bundesland,BundeslandId_Impfort,Impfungen_gesamt,Impfungen_gesamt_min1,Impfungen_gesamt_gi,Impfungen_gesamt_boost1,Impfungen_gesamt_boost2,Impfquote_gesamt_min1,Impfquote_05bis17_min1,Impfquote_05bis11_min1,Impfquote_12bis17_min1,Impfquote_18plus_min1,Impfquote_18bis59_min1,Impfquote_60plus_min1,Impfquote_gesamt_gi,Impfquote_05bis17_gi,Impfquote_05bis11_gi,Impfquote_12bis17_gi,Impfquote_18plus_gi,Impfquote_18bis59_gi,Impfquote_60plus_gi,Impfquote_gesamt_boost1,Impfquote_12bis17_boost1,Impfquote_18plus_boost1,Impfquote_18bis59_boost1,Impfquote_60plus_boost1,Impfquote_gesamt_boost2,Impfquote_12bis17_boost2,Impfquote_18plus_boost2,Impfquote_18bis59_boost2,Impfquote_60plus_boost2
2022-09-15,Deutschland,00,185085591,64775224,63449555,51633167,7521754,77.9,46.5,22.7,74.4,86.8,83.9,92.1,76.3,43.2,20.2,69.4,85.3,82.2,91.2,62.1,31.0,72.3,65.1,85.9,9.0,0.6,10.8,3.0,25.5
2022-09-15,Schleswig-Holstein,01,7142084,2354928,2324588,2040229,494836,80.9,60.9,31.2,93.8,88.0,84.7,93.9,79.9,57.9,30.3,88.1,87.2,83.9,92.9,70.1,47.3,80.4,73.7,92.1,17.0,0.8,20.2,5.0,47.1
2022-09-15,Hamburg,02,4520043,1605251,1562400,1223050,192008,86.7,53.0,30.1,80.7,96.9,96.2,98.7,84.3,47.5,24.6,75.9,94.9,93.5,98.4,66.0,29.1,77.6,71.8,92.1,10.4,0.8,12.4,4.0,33.4
2022-09-15,Niedersachsen,03,18670307,6398752,6223058,5345977,981744,80.0,53.0,27.4,81.2,88.4,84.9,94.7,77.8,48.9,24.6,75.7,86.3,82.9,92.7,66.8,39.1,77.5,71.0,89.4,12.3,0.8,14.7,3.9,34.5
2022-09-15,Bremen,04,1749300,620465,596244,452073,95911,91.2,49.1,23.2,78.9,102.5,104.3,98.9,87.7,44.4,19.9,73.0,98.9,99.1,98.3,66.5,28.3,77.8,71.1,91.3,14.1,0.6,16.8,5.3,40.3
2022-09-15,Nordrhein-Westfalen,05,42275358,14646472,14231581,11731995,2223954,81.7,51.5,28.4,80.7,90.8,89.0,94.4,79.4,48.5,24.7,75.3,88.5,86.1,93.2,65.4,35.3,76.3,69.7,89.0,12.4,0.8,14.9,4.3,35.2
2022-09-15,Hessen,06,13867244,4936981,4743205,3809071,540770,78.5,48.7,24.2,75.9,87.3,85.0,92.0,75.4,43.4,21.1,68.5,84.4,81.6,89.8,60.5,30.8,70.7,63.8,84.6,8.6,0.6,10.3,3.1,24.6
2022-09-15,Rheinland-Pfalz,07,9208045,3239133,3101135,2594704,391600,79.0,48.7,24.0,76.3,87.7,83.8,94.8,75.7,44.6,21.9,70.3,84.3,80.4,91.3,63.3,33.3,73.5,66.4,86.4,9.6,0.7,11.4,2.9,26.7
2022-09-15,Baden-Württemberg,08,23872303,8406978,8275273,6767184,691055,75.7,44.1,19.8,71.0,84.8,81.8,90.9,74.5,40.8,17.4,66.6,83.9,80.7,90.4,60.9,30.4,71.3,64.5,85.1,6.2,0.5,7.5,1.9,18.7
2022-09-15,Bayern,09,28079436,9901023,9888226,7743809,837119,75.3,46.2,21.6,74.5,83.9,81.1,89.5,75.3,43.4,19.7,70.3,84.1,81.4,89.6,58.9,27.3,68.8,61.4,84.0,6.4,0.4,7.6,2.0,19.0
2022-09-15,Saarland,10,2374710,822491,808552,678875,98422,83.6,47.2,19.1,78.7,92.3,90.4,95.2,82.2,44.0,17.2,73.7,91.0,88.5,95.0,69.0,34.0,79.0,72.1,90.1,10.0,0.7,11.7,3.2,25.5
2022-09-15,Berlin,11,8293588,2895986,2864637,2320919,315997,79.0,46.3,26.4,72.7,88.5,84.3,98.1,78.2,43.4,24.4,68.2,87.9,83.4,98.2,63.3,30.9,74.1,67.0,90.9,8.6,0.6,10.3,2.9,27.6
2022-09-15,Brandenburg,12,4911926,1721982,1726237,1404030,154643,68.0,33.5,11.2,60.3,76.3,72.4,82.1,68.2,30.2,9.5,55.2,76.9,71.9,84.5,55.5,20.3,64.7,54.1,80.8,6.1,0.4,7.2,2.1,15.0
2022-09-15,Mecklenburg-Vorpommern,13,3474838,1217974,1202971,962279,133065,75.6,34.4,10.7,63.4,84.7,79.8,91.8,74.7,31.2,8.8,58.3,84.0,78.6,92.0,59.7,21.9,69.2,58.5,84.9,8.3,0.7,9.7,2.1,20.9
2022-09-15,Sachsen,14,7403421,2678278,2626655,2025943,145213,66.0,25.5,7.8,47.7,75.0,68.0,85.5,64.7,23.8,7.0,44.9,73.8,66.6,84.3,49.9,15.0,58.5,47.7,74.6,3.6,0.3,4.2,0.9,9.2
2022-09-15,Sachsen-Anhalt,15,4538979,1618810,1605107,1254618,130330,74.2,31.4,8.8,58.4,83.2,77.4,91.2,73.6,28.9,7.8,53.9,82.8,76.7,91.3,57.5,18.2,66.5,54.6,83.1,6.0,0.6,7.0,1.5,14.6
2022-09-15,Thüringen,16,4166936,1507655,1479958,1134721,93497,71.1,30.9,11.6,54.8,79.9,73.9,88.3,69.8,29.6,10.9,52.7,78.5,71.6,88.3,53.5,19.4,62.0,50.8,78.0,4.4,0.3,5.2,1.6,10.4
2022-09-15,Bundesressorts,17,537073,202065,189728,143690,1590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
